Source,Target,Type,Weight
taco,beef,Directed,1
taco,potato_chips,Directed,3
taco,corn,Directed,1
taco,potato,Directed,2
taco,pea,Directed,1
taco,oatmeal,Directed,1
taco,radish,Directed,1
taco,carrot,Directed,1
taco,blueberry,Directed,1
taco,lettuce,Directed,4
taco,pizza,Directed,8
taco,meat,Directed,1
taco,icecream,Directed,1
taco,onion,Directed,1
taco,hotdog,Directed,2
taco,cake,Directed,2
taco,egg,Directed,1
taco,hamburger,Directed,13
taco,roast,Directed,1
taco,sugar,Directed,1
taco,gravy,Directed,1
taco,pie,Directed,2
taco,seasoning,Directed,1
taco,salad,Directed,2
taco,peach,Directed,1
taco,spaghetti,Directed,3
taco,tomato,Directed,2
taco,pasta,Directed,1
taco,rice,Directed,5
taco,ketchup,Directed,1
taco,watermelon,Directed,1
taco,fries,Directed,6
taco,flour,Directed,1
taco,lasagna,Directed,1
taco,greenbeans,Directed,1
taco,Fritos,Directed,1
taco,Coca-Cola,Directed,1
taco,mashed_potatoes,Directed,1
taco,nacho,Directed,1
taco,sandwich,Directed,1
taco,chili,Directed,3
taco,oyster,Directed,1
taco,tortilla,Directed,1
taco,burrito,Directed,15
taco,barbeque,Directed,1
taco,meatloaf,Directed,1
taco,marshmallow,Directed,1
taco,enchilada,Directed,12
taco,chowmien,Directed,1
taco,canned_food,Directed,1
taco,scalloped_potaotes,Directed,1
tamale,taco,Directed,1
tamale,steak,Directed,2
tamale,apple,Directed,1
tamale,pizza,Directed,1
tamale,cheese,Directed,1
tamale,tomato,Directed,1
tamale,rice,Directed,1
tamale,pintobean,Directed,1
tamale,Mexican_food,Directed,1
tamale,eggroll,Directed,1
steak,fruit,Directed,6
steak,fish,Directed,69
steak,chicken,Directed,106
steak,turkey,Directed,4
steak,ham,Directed,23
steak,pork,Directed,71
steak,porkchop,Directed,118
steak,taco,Directed,1
steak,milk,Directed,22
steak,butter,Directed,3
steak,bread,Directed,35
steak,jelly,Directed,1
steak,strawberry,Directed,1
steak,apple,Directed,15
steak,pear,Directed,2
steak,banana,Directed,9
steak,avocado,Directed,1
steak,cherry,Directed,1
steak,cereal,Directed,9
steak,coffee,Directed,1
steak,tea,Directed,1
steak,grape,Directed,3
steak,beef,Directed,19
steak,liver,Directed,11
steak,lamb,Directed,14
steak,popcorn,Directed,1
steak,potato_chips,Directed,2
steak,corn,Directed,5
steak,potato,Directed,120
steak,pea,Directed,11
steak,mushroom,Directed,4
steak,zucchini,Directed,1
steak,asparagus,Directed,3
steak,beet,Directed,1
steak,orange_juice,Directed,2
steak,oatmeal,Directed,1
steak,orange,Directed,8
steak,pudding,Directed,1
steak,radish,Directed,1
steak,carrot,Directed,6
steak,celery,Directed,5
steak,blueberry,Directed,2
steak,cabbage,Directed,4
steak,lettuce,Directed,16
steak,pizza,Directed,9
steak,meat,Directed,23
steak,icecream,Directed,12
steak,chocolate,Directed,1
steak,garlic,Directed,1
steak,onion,Directed,6
steak,vegetable,Directed,17
steak,hotdog,Directed,34
steak,bratwurst,Directed,8
steak,broccoli,Directed,4
steak,cake,Directed,6
steak,salt,Directed,1
steak,pepper,Directed,1
steak,egg,Directed,41
steak,bacon,Directed,12
steak,cheese,Directed,9
steak,sausage,Directed,9
steak,hamburger,Directed,175
steak,shrimp,Directed,23
steak,lobster,Directed,32
steak,scallop,Directed,1
steak,peanutbutter,Directed,2
steak,roast,Directed,30
steak,roast_beeef,Directed,15
steak,porkroast,Directed,5
steak,soup,Directed,6
steak,gravy,Directed,2
steak,pie,Directed,5
steak,toast,Directed,1
steak,pancake,Directed,2
steak,donut,Directed,2
steak,cookie,Directed,8
steak,wiener,Directed,3
steak,candy,Directed,4
steak,seasoning,Directed,1
steak,nut,Directed,1
steak,salad,Directed,16
steak,cracker,Directed,1
steak,brusselsprouts,Directed,1
steak,peach,Directed,1
steak,fig,Directed,1
steak,noodle,Directed,1
steak,macaroni,Directed,1
steak,spaghetti,Directed,5
steak,tomato,Directed,4
steak,dessert,Directed,3
steak,pasta,Directed,7
steak,Jello,Directed,1
steak,hot_dish,Directed,1
steak,plum,Directed,1
steak,venison,Directed,2
steak,salmon,Directed,4
steak,artichoke,Directed,2
steak,rice,Directed,4
steak,ketchup,Directed,1
steak,rhubarb,Directed,1
steak,watermelon,Directed,3
steak,casserole,Directed,5
steak,cauliflower,Directed,1
steak,fries,Directed,11
steak,lasagna,Directed,4
steak,greenbeans,Directed,6
steak,cottagecheese,Directed,1
steak,pomegranate,Directed,1
steak,greens,Directed,1
steak,spinach,Directed,2
steak,honey,Directed,1
steak,sweet_poatoes,Directed,2
steak,bun,Directed,1
steak,fruit_juice,Directed,1
steak,lemon,Directed,3
steak,veal,Directed,7
steak,cod,Directed,2
steak,tuna,Directed,1
steak,onionring,Directed,3
steak,muffin,Directed,1
steak,pumpkin,Directed,2
steak,cantaloupe,Directed,1
steak,linguine,Directed,1
steak,bologna,Directed,4
steak,meatball,Directed,3
steak,summer_sausage,Directed,1
steak,mashed_potatoes,Directed,4
steak,roll,Directed,2
steak,sandwich,Directed,1
steak,frenchtoast,Directed,1
steak,oats,Directed,1
steak,rabbit,Directed,1
steak,rutabaga,Directed,1
steak,corn_on_the_cob,Directed,1
steak,lamb_chop,Directed,12
steak,mutton,Directed,1
steak,oyster,Directed,2
steak,spice,Directed,1
steak,pastry,Directed,1
steak,frosting,Directed,1
steak,Mexican_food,Directed,1
steak,tortilla,Directed,1
steak,burrito,Directed,1
steak,sauerkraut,Directed,1
steak,dressing,Directed,1
steak,ribs,Directed,16
steak,cold_cuts,Directed,1
steak,cupcake,Directed,1
steak,lemon_pie,Directed,1
steak,sirloin,Directed,3
steak,potroast,Directed,1
steak,lucheon_meats,Directed,2
steak,barbeque,Directed,1
steak,meatloaf,Directed,5
steak,tofu,Directed,1
steak,seafood,Directed,5
steak,hashbrown,Directed,3
steak,cheeseburger,Directed,1
steak,marshmallow,Directed,1
steak,frankfurter,Directed,1
steak,cow,Directed,1
steak,grouper,Directed,1
steak,popsicle,Directed,1
steak,chop,Directed,19
steak,baked_potato,Directed,7
steak,salami,Directed,1
steak,protein,Directed,1
steak,ground_beef,Directed,4
steak,T_bone,Directed,6
steak,spareribs,Directed,2
steak,pheasant,Directed,1
steak,ravioli,Directed,2
steak,primerib,Directed,3
steak,pork_loin,Directed,2
steak,eye_of_the_round,Directed,1
steak,stirfry,Directed,1
steak,fried_potatoes,Directed,1
steak,tenderloin,Directed,3
steak,eggroll,Directed,1
steak,pork_steak,Directed,1
steak,filet_mignon,Directed,3
steak,goulash,Directed,1
steak,fruitsalad,Directed,1
milk,fruit,Directed,19
milk,fish,Directed,5
milk,chicken,Directed,11
milk,turkey,Directed,1
milk,ham,Directed,7
milk,pork,Directed,3
milk,porkchop,Directed,3
milk,taco,Directed,2
milk,steak,Directed,15
milk,butter,Directed,154
milk,bread,Directed,127
milk,jam,Directed,1
milk,jelly,Directed,4
milk,strawberry,Directed,8
milk,apple,Directed,16
milk,pear,Directed,1
milk,banana,Directed,16
milk,avocado,Directed,2
milk,cherry,Directed,2
milk,cereal,Directed,40
milk,coffee,Directed,72
milk,tea,Directed,26
milk,grape,Directed,6
milk,beef,Directed,7
milk,peanut,Directed,3
milk,popcorn,Directed,2
milk,pretzel,Directed,2
milk,potato_chips,Directed,7
milk,corn,Directed,5
milk,potato,Directed,19
milk,pea,Directed,7
milk,beet,Directed,1
milk,orange_juice,Directed,112
milk,apple_juice,Directed,4
milk,oatmeal,Directed,2
milk,orange,Directed,22
milk,pudding,Directed,5
milk,radish,Directed,2
milk,carrot,Directed,16
milk,celery,Directed,8
milk,blueberry,Directed,3
milk,cabbage,Directed,5
milk,lettuce,Directed,25
milk,pizza,Directed,6
milk,meat,Directed,35
milk,icecream,Directed,80
milk,raspberry,Directed,1
milk,chocolate,Directed,5
milk,onion,Directed,4
milk,vegetable,Directed,16
milk,hotdog,Directed,3
milk,broccoli,Directed,2
milk,cake,Directed,7
milk,salt,Directed,2
milk,egg,Directed,162
milk,bacon,Directed,5
milk,cheese,Directed,265
milk,sausage,Directed,8
milk,hamburger,Directed,10
milk,shrimp,Directed,1
milk,peanutbutter,Directed,3
milk,roast_beeef,Directed,2
milk,soup,Directed,5
milk,starch,Directed,1
milk,sugar,Directed,21
milk,pie,Directed,6
milk,toast,Directed,6
milk,pancake,Directed,1
milk,donut,Directed,2
milk,cookie,Directed,14
milk,candy,Directed,7
milk,nut,Directed,4
milk,salad,Directed,3
milk,cracker,Directed,10
milk,olive,Directed,1
milk,peach,Directed,4
milk,noodle,Directed,1
milk,macaroni,Directed,1
milk,spaghetti,Directed,2
milk,tomato,Directed,12
milk,dessert,Directed,5
milk,drink,Directed,1
milk,pasta,Directed,6
milk,Jello,Directed,6
milk,pickle,Directed,7
milk,wheat,Directed,1
milk,pop,Directed,6
milk,salmon,Directed,4
milk,artichoke,Directed,1
milk,rice,Directed,7
milk,ketchup,Directed,7
milk,mustard,Directed,3
milk,cranberry,Directed,8
milk,watermelon,Directed,2
milk,cauliflower,Directed,1
milk,flour,Directed,6
milk,greenbeans,Directed,1
milk,cottagecheese,Directed,43
milk,yogurt,Directed,47
milk,cream,Directed,56
milk,produce,Directed,1
milk,dairy,Directed,13
milk,pineapple,Directed,1
milk,spinach,Directed,1
milk,honey,Directed,5
milk,juice,Directed,115
milk,raisin,Directed,1
milk,prunes,Directed,1
milk,apricot,Directed,1
milk,bun,Directed,1
milk,fruit_juice,Directed,11
milk,Coca-Cola,Directed,1
milk,pepsi,Directed,3
milk,beer,Directed,8
milk,lemon,Directed,1
milk,tuna,Directed,4
milk,muffin,Directed,1
milk,soda,Directed,39
milk,date,Directed,1
milk,kohlrabi,Directed,1
milk,margarine,Directed,2
milk,apple_pie,Directed,1
milk,linguine,Directed,1
milk,swiss_cheese,Directed,1
milk,roll,Directed,2
milk,sandwich,Directed,3
milk,wine,Directed,2
milk,lemonade,Directed,8
milk,snackfood,Directed,1
milk,rutabaga,Directed,1
milk,lamb_chop,Directed,1
milk,muskmellon,Directed,1
milk,mayonnaise,Directed,3
milk,chili,Directed,1
milk,soybean,Directed,1
milk,CoolWhip,Directed,3
milk,flower,Directed,1
milk,cream_cheese,Directed,2
milk,eggplant,Directed,1
milk,oyster,Directed,1
milk,spice,Directed,1
milk,sour_cream,Directed,11
milk,pastry,Directed,2
milk,Mexican_food,Directed,1
milk,sauce,Directed,1
milk,syrup,Directed,2
milk,licorice,Directed,1
milk,berry,Directed,4
milk,frozenfood,Directed,1
milk,lucheon_meats,Directed,3
milk,tofu,Directed,2
milk,grain,Directed,4
milk,bake,Directed,1
milk,mac_and_cheese,Directed,1
milk,salsa,Directed,1
milk,tomato_sauce,Directed,1
milk,candy_bar,Directed,2
milk,stew,Directed,1
milk,chocolate_milk,Directed,6
milk,popsicle,Directed,3
milk,fudge,Directed,1
milk,appetizer,Directed,1
milk,milkshake,Directed,1
milk,koolaid,Directed,3
milk,limabean,Directed,1
milk,tomato_juice,Directed,3
milk,protein,Directed,1
milk,beverage,Directed,1
milk,water,Directed,21
milk,buttermilk,Directed,4
milk,green_onion,Directed,1
milk,cocoa,Directed,1
butter,fruit,Directed,6
butter,fish,Directed,8
butter,chicken,Directed,4
butter,ham,Directed,2
butter,pork,Directed,2
butter,porkchop,Directed,2
butter,steak,Directed,8
butter,milk,Directed,139
butter,bread,Directed,80
butter,jam,Directed,31
butter,jelly,Directed,27
butter,strawberry,Directed,2
butter,apple,Directed,9
butter,banana,Directed,4
butter,cereal,Directed,29
butter,coffee,Directed,4
butter,tea,Directed,2
butter,grape,Directed,3
butter,beef,Directed,3
butter,lamb,Directed,4
butter,peanut,Directed,2
butter,popcorn,Directed,1
butter,potato_chips,Directed,1
butter,corn,Directed,5
butter,potato,Directed,9
butter,pea,Directed,3
butter,mushroom,Directed,1
butter,asparagus,Directed,1
butter,beet,Directed,2
butter,orange_juice,Directed,6
butter,oatmeal,Directed,2
butter,orange,Directed,12
butter,pudding,Directed,2
butter,carrot,Directed,7
butter,celery,Directed,3
butter,cabbage,Directed,1
butter,lettuce,Directed,7
butter,pizza,Directed,1
butter,meat,Directed,31
butter,icecream,Directed,28
butter,raspberry,Directed,1
butter,chocolate,Directed,1
butter,onion,Directed,2
butter,vegetable,Directed,5
butter,hotdog,Directed,2
butter,broccoli,Directed,3
butter,bagel,Directed,1
butter,cake,Directed,9
butter,salt,Directed,13
butter,egg,Directed,84
butter,bacon,Directed,9
butter,cheese,Directed,77
butter,sausage,Directed,2
butter,hamburger,Directed,3
butter,shrimp,Directed,1
butter,peanutbutter,Directed,28
butter,roast,Directed,1
butter,soup,Directed,4
butter,sugar,Directed,6
butter,gravy,Directed,1
butter,pie,Directed,5
butter,toast,Directed,6
butter,pancake,Directed,3
butter,donut,Directed,1
butter,cookie,Directed,10
butter,candy,Directed,4
butter,nut,Directed,2
butter,salad,Directed,4
butter,cracker,Directed,3
butter,brusselsprouts,Directed,1
butter,olive,Directed,3
butter,peach,Directed,3
butter,noodle,Directed,2
butter,macaroni,Directed,1
butter,spaghetti,Directed,5
butter,tomato,Directed,4
butter,Cheerios,Directed,1
butter,drink,Directed,1
butter,pasta,Directed,1
butter,Jello,Directed,4
butter,hot_dish,Directed,1
butter,poultry,Directed,2
butter,pickle,Directed,1
butter,wheat,Directed,1
butter,rice,Directed,5
butter,ketchup,Directed,11
butter,mustard,Directed,2
butter,cranberry,Directed,2
butter,casserole,Directed,1
butter,cauliflower,Directed,1
butter,fries,Directed,2
butter,flour,Directed,6
butter,lasagna,Directed,3
butter,greenbeans,Directed,1
butter,cottagecheese,Directed,10
butter,yogurt,Directed,14
butter,cream,Directed,17
butter,dairy,Directed,1
butter,spinach,Directed,2
butter,biscuit,Directed,1
butter,honey,Directed,4
butter,juice,Directed,8
butter,bun,Directed,3
butter,lemon,Directed,1
butter,veal,Directed,1
butter,muffin,Directed,1
butter,lard,Directed,5
butter,soda,Directed,4
butter,kohlrabi,Directed,1
butter,margarine,Directed,56
butter,oil,Directed,7
butter,cantaloupe,Directed,1
butter,bologna,Directed,4
butter,meatball,Directed,1
butter,grapefruit_juice,Directed,1
butter,mashed_potatoes,Directed,1
butter,roll,Directed,7
butter,wheatbread,Directed,1
butter,rutabaga,Directed,2
butter,mayonnaise,Directed,8
butter,parsnips,Directed,1
butter,CoolWhip,Directed,2
butter,flower,Directed,1
butter,cream_cheese,Directed,6
butter,clam,Directed,1
butter,oyster,Directed,1
butter,spice,Directed,1
butter,sour_cream,Directed,6
butter,pastry,Directed,1
butter,frosting,Directed,1
butter,tortilla,Directed,1
butter,sauce,Directed,1
butter,syrup,Directed,5
butter,berry,Directed,1
butter,sauerkraut,Directed,1
butter,dressing,Directed,1
butter,frozenfood,Directed,1
butter,cashew,Directed,1
butter,yam,Directed,1
butter,lucheon_meats,Directed,2
butter,grain,Directed,1
butter,salad_dressing,Directed,3
butter,bake,Directed,1
butter,oleo,Directed,12
butter,sweet_roll,Directed,1
butter,cinnamon_roll,Directed,1
butter,candy_bar,Directed,1
butter,chowmien,Directed,1
butter,popsicle,Directed,1
butter,vanilla,Directed,1
butter,olive_oil,Directed,1
butter,food,Directed,1
butter,caviar,Directed,1
butter,horseradish,Directed,1
butter,buttermilk,Directed,1
butter,filet_mignon,Directed,1
butter,submarine_sandwhiches,Directed,1
bread,fruit,Directed,37
bread,fish,Directed,24
bread,chicken,Directed,15
bread,turkey,Directed,1
bread,ham,Directed,9
bread,pork,Directed,5
bread,porkchop,Directed,5
bread,steak,Directed,12
bread,milk,Directed,176
bread,butter,Directed,377
bread,jam,Directed,16
bread,jelly,Directed,27
bread,strawberry,Directed,3
bread,apple,Directed,30
bread,pear,Directed,2
bread,banana,Directed,21
bread,kumquat,Directed,1
bread,avocado,Directed,1
bread,cherry,Directed,4
bread,cereal,Directed,101
bread,coffee,Directed,16
bread,grape,Directed,7
bread,beef,Directed,7
bread,lamb,Directed,1
bread,peanut,Directed,5
bread,popcorn,Directed,4
bread,pretzel,Directed,1
bread,potato_chips,Directed,13
bread,corn,Directed,10
bread,potato,Directed,64
bread,pea,Directed,13
bread,squash,Directed,1
bread,asparagus,Directed,4
bread,beet,Directed,1
bread,orange_juice,Directed,4
bread,oatmeal,Directed,10
bread,orange,Directed,24
bread,pudding,Directed,7
bread,radish,Directed,4
bread,carrot,Directed,21
bread,celery,Directed,6
bread,coleslaw,Directed,1
bread,blueberry,Directed,1
bread,cabbage,Directed,2
bread,lettuce,Directed,20
bread,pizza,Directed,18
bread,meat,Directed,112
bread,icecream,Directed,33
bread,raspberry,Directed,2
bread,chocolate,Directed,2
bread,garlic,Directed,1
bread,onion,Directed,5
bread,vegetable,Directed,26
bread,hotdog,Directed,7
bread,bratwurst,Directed,1
bread,broccoli,Directed,4
bread,bagel,Directed,22
bread,ryebread,Directed,14
bread,cake,Directed,68
bread,salt,Directed,2
bread,pepper,Directed,2
bread,egg,Directed,79
bread,bacon,Directed,14
bread,cheese,Directed,54
bread,sausage,Directed,15
bread,hamburger,Directed,15
bread,shrimp,Directed,2
bread,peanutbutter,Directed,42
bread,roast,Directed,1
bread,roast_beeef,Directed,3
bread,soup,Directed,18
bread,starch,Directed,1
bread,sugar,Directed,14
bread,gravy,Directed,1
bread,pie,Directed,17
bread,toast,Directed,19
bread,pancake,Directed,10
bread,donut,Directed,28
bread,cookie,Directed,49
bread,cucumber,Directed,2
bread,applesauce,Directed,4
bread,candy,Directed,19
bread,nut,Directed,10
bread,salad,Directed,15
bread,cracker,Directed,42
bread,brusselsprouts,Directed,1
bread,olive,Directed,4
bread,peach,Directed,5
bread,noodle,Directed,8
bread,macaroni,Directed,4
bread,spaghetti,Directed,10
bread,tomato,Directed,18
bread,dessert,Directed,10
bread,drink,Directed,3
bread,pasta,Directed,32
bread,Jello,Directed,7
bread,hot_dish,Directed,1
bread,poultry,Directed,3
bread,pickle,Directed,3
bread,wheat,Directed,10
bread,rye,Directed,4
bread,pop,Directed,1
bread,duck,Directed,1
bread,venison,Directed,1
bread,salmon,Directed,1
bread,artichoke,Directed,1
bread,rice,Directed,21
bread,ketchup,Directed,1
bread,mustard,Directed,4
bread,cranberry,Directed,1
bread,rhubarb,Directed,1
bread,watermelon,Directed,4
bread,casserole,Directed,1
bread,cauliflower,Directed,3
bread,fries,Directed,3
bread,flour,Directed,13
bread,lasagna,Directed,4
bread,cottagecheese,Directed,2
bread,yogurt,Directed,6
bread,cream,Directed,2
bread,granolabars,Directed,1
bread,dairy,Directed,6
bread,greens,Directed,1
bread,spinach,Directed,1
bread,biscuit,Directed,27
bread,honey,Directed,4
bread,juice,Directed,9
bread,raisin,Directed,4
bread,prunes,Directed,1
bread,sweet_poatoes,Directed,1
bread,grapefruit,Directed,1
bread,bun,Directed,66
bread,turnip,Directed,1
bread,beer,Directed,1
bread,lemon,Directed,5
bread,tuna,Directed,3
bread,onionring,Directed,1
bread,waffle,Directed,2
bread,muffin,Directed,43
bread,lard,Directed,1
bread,soda,Directed,5
bread,date,Directed,1
bread,pumpkin,Directed,3
bread,margarine,Directed,3
bread,oil,Directed,1
bread,cantaloupe,Directed,2
bread,bologna,Directed,1
bread,danish,Directed,2
bread,omelet,Directed,1
bread,lentil,Directed,1
bread,roll,Directed,188
bread,cornflakes,Directed,1
bread,sandwich,Directed,5
bread,wine,Directed,3
bread,frenchtoast,Directed,3
bread,wheatbread,Directed,10
bread,oats,Directed,1
bread,snackfood,Directed,2
bread,mayonnaise,Directed,2
bread,chili,Directed,1
bread,vinegar,Directed,1
bread,coconut,Directed,1
bread,barley,Directed,1
bread,spice,Directed,1
bread,pastry,Directed,8
bread,sweets,Directed,4
bread,Mexican_food,Directed,1
bread,tortilla,Directed,2
bread,sauce,Directed,2
bread,syrup,Directed,1
bread,licorice,Directed,1
bread,polish_sausage,Directed,1
bread,graham_cracker,Directed,1
bread,sauerkraut,Directed,1
bread,dressing,Directed,1
bread,ribs,Directed,1
bread,frozenfood,Directed,2
bread,cupcake,Directed,2
bread,potroast,Directed,1
bread,lucheon_meats,Directed,17
bread,meatloaf,Directed,1
bread,seafood,Directed,2
bread,grain,Directed,21
bread,brownie,Directed,3
bread,salad_dressing,Directed,1
bread,bake,Directed,11
bread,tort,Directed,1
bread,condiment,Directed,1
bread,caramel,Directed,1
bread,sweet_roll,Directed,17
bread,coffeecake,Directed,3
bread,salsa,Directed,1
bread,tomato_sauce,Directed,1
bread,stew,Directed,1
bread,hotchocolate,Directed,1
bread,scones,Directed,3
bread,canned_food,Directed,1
bread,salami,Directed,1
bread,seed,Directed,3
bread,spareribs,Directed,1
bread,porkandbeans,Directed,1
bread,lutefisk,Directed,1
bread,water,Directed,4
bread,food,Directed,1
bread,carbohydrate,Directed,1
bread,caviar,Directed,1
bread,parsley,Directed,1
bread,dumpling,Directed,1
bread,Englishmuffin,Directed,2
bread,fettuccini,Directed,1
jam,fruit,Directed,2
jam,chicken,Directed,2
jam,ham,Directed,1
jam,pork,Directed,1
jam,steak,Directed,2
jam,milk,Directed,7
jam,butter,Directed,7
jam,bread,Directed,9
jam,jelly,Directed,53
jam,strawberry,Directed,1
jam,apple,Directed,2
jam,cereal,Directed,2
